"","imputed_IND","imputed_OCC"
"59698","842","157"
"59699","802","547"
"59700","890","337"
"59701","60","567"
"59702","60","865"
"59703","901","5"
"59704","40","19"
"59705","842","444"
"59706","842","453"
"59707","621","885"
"59708","41","633"
"59709","901","453"
"59710","30","337"
"59711","271","19"
"59712","242","709"
"59713","641","444"
"59714","341","365"
"59715","842","157"
"59716","842","157"
"59717","850","175"
"59718","831","203"
"59719","710","19"
"59720","871","313"
"59721","421","19"
"59722","932","65"
"59723","600","276"
"59724","502","243"
"59725","502","883"
"59726","502","883"
"59727","60","558"
"59728","60","185"
"59729","712","254"
"59730","761","406"
"59731","702","255"
"59732","421","883"
"59733","860","159"
"59734","11","473"
"59735","470","889"
"59736","20","19"
"59737","712","254"
"59738","20","508"
"59739","762","19"
"59740","40","783"
"59741","601","276"
"59742","641","453"
"59743","802","199"
"59744","100","567"
"59745","751","505"
"59746","60","587"
"59747","11","473"
"59748","931","35"
"59749","831","447"
"59750","282","769"
"59751","842","468"
"59752","11","473"
"59753","11","473"
"59754","802","199"
"59755","802","199"
"59756","802","199"
"59757","761","95"
"59758","770","19"
"59759","591","243"
"59760","842","157"
"59761","841","178"
"59762","630","243"
"59763","850","133"
"59764","820","445"
"59765","761","406"
"59766","932","365"
"59767","910","389"
"59768","270","856"
"59769","11","473"
"59770","910","178"
"59771","842","157"
"59772","11","473"
"59773","11","473"
"59774","11","473"
"59775","11","479"
"59776","322","33"
"59777","322","774"
"59778","60","567"
"59779","100","633"
"59780","772","458"
"59781","11","199"
"59782","880","468"
"59783","591","243"
"59784","812","19"
"59785","791","189"
"59786","841","178"
"59787","841","313"
"59788","171","278"
"59789","842","453"
"59790","641","438"
"59791","742","315"
"59792","641","436"
"59793","600","276"
"59794","832","436"
"59795","750","804"
"59796","342","796"
"59797","711","19"
"59798","711","313"
"59799","60","567"
"59800","712","254"
"59801","800","19"
"59802","702","25"
"59803","550","259"
"59804","711","335"
"59805","21","486"
"59806","470","337"
"59807","642","96"
"59808","60","558"
"59809","641","276"
"59810","60","585"
"59811","100","889"
"59812","621","885"
"59813","300","777"
"59814","842","387"
"59815","831","436"
"59816","251","804"
"59817","621","885"
"59818","922","5"
"59819","10","479"
"59820","441","55"
"59821","441","386"
"59822","410","805"
"59823","342","19"
"59824","591","889"
"59825","850","426"
"59826","641","19"
"59827","641","19"
"59828","60","579"
"59829","890","315"
"59830","922","376"
"59831","641","438"
"59832","530","13"
"59833","530","337"
"59834","192","19"
"59835","780","457"
"59836","881","313"
"59837","60","599"
"59838","831","365"
"59839","881","389"
"59840","441","216"
"59841","731","19"
"59842","621","885"
"59843","172","736"
"59844","391","789"
"59845","742","777"
"59846","60","573"
"59847","60","573"
"59848","60","844"
"59849","831","95"
"59850","682","274"
"59851","311","783"
"59852","10","479"
"59853","60","873"
"59854","380","683"
"59855","380","777"
"59856","641","435"
"59857","831","315"
"59858","270","796"
"59859","671","278"
"59860","270","889"
"59861","60","519"
"59862","60","516"
"59863","270","889"
"59864","11","473"
"59865","842","157"
"59866","601","686"
"59867","832","444"
"59868","440","194"
"59869","111","806"
"59870","901","5"
"59871","60","558"
"59872","322","453"
"59873","612","243"
"59874","60","567"
"59875","831","389"
"59876","362","188"
"59877","172","313"
"59878","842","157"
"59879","772","458"
"59880","880","313"
"59881","412","354"
"59882","591","339"
"59883","762","337"
"59884","42","883"
"59885","761","95"
"59886","641","443"
"59887","41","519"
"59888","401","459"
"59889","591","864"
"59890","410","19"
"59891","331","19"
"59892","331","785"
"59893","41","889"
"59894","711","313"
"59895","390","785"
"59896","641","436"
"59897","722","453"
"59898","751","505"
"59899","60","558"
"59900","641","435"
"59901","751","505"
"59902","530","243"
"59903","172","384"
"59904","722","453"
"59905","460","577"
"59906","440","19"
"59907","111","806"
"59908","842","436"
"59909","441","389"
"59910","342","683"
"59911","460","575"
"59912","42","699"
"59913","641","435"
"59914","60","218"
"59915","60","567"
"59916","832","447"
"59917","60","558"
"59918","910","228"
"59919","331","785"
"59920","331","709"
"59921","751","633"
"59922","60","567"
"59923","762","449"
"59924","762","449"
"59925","530","507"
"59926","800","276"
"59927","850","469"
"59928","400","575"
"59929","231","657"
"59930","630","243"
"59931","710","313"
"59932","512","243"
"59933","842","164"
"59934","752","526"
"59935","840","105"
"59936","671","277"
"59937","400","823"
"59938","601","243"
"59939","831","95"
"59940","460","889"
"59941","832","174"
"59942","10","479"
"59943","601","243"
"59944","831","449"
"59945","601","877"
"59946","641","444"
"59947","850","444"
"59948","871","467"
"59949","270","889"
"59950","892","389"
"59951","672","243"
"59952","672","337"
"59953","672","889"
"59954","11","479"
"59955","60","865"
"59956","101","688"
"59957","770","468"
"59958","761","406"
"59959","842","156"
"59960","270","873"
"59961","762","748"
"59962","270","777"
"59963","270","825"
"59964","712","16"
"59965","712","16"
"59966","11","473"
"59967","842","156"
"59968","421","508"
"59969","421","337"
"59970","632","266"
"59971","842","436"
"59972","601","877"
"59973","601","274"
"59974","580","883"
"59975","751","505"
"59976","441","389"
"59977","642","96"
"59978","642","877"
"59979","561","337"
"59980","762","449"
"59981","650","276"
"59982","60","883"
"59983","842","468"
"59984","60","855"
"59985","840","453"
"59986","840","453"
"59987","460","217"
"59988","910","337"
"59989","621","337"
"59990","60","567"
"59991","850","313"
"59992","630","243"
"59993","772","458"
"59994","60","844"
"59995","612","276"
"59996","20","487"
"59997","591","243"
"59998","11","473"
"59999","11","479"
"60000","850","229"
"60001","60","567"
"60002","60","567"
"60003","411","804"
"60004","712","518"
"60005","842","14"
"60006","842","157"
"60007","30","79"
"60008","850","357"
"60009","850","315"
"60010","800","257"
"60011","802","459"
"60012","711","375"
"60013","641","435"
"60014","60","567"
"60015","601","444"
"60016","591","276"
"60017","641","276"
"60018","842","453"
"60019","600","877"
"60020","852","329"
"60021","850","27"
"60022","932","64"
"60023","932","204"
"60024","641","443"
"60025","312","637"
"60026","121","59"
"60027","700","383"
"60028","641","435"
"60029","921","254"
"60030","910","313"
"60031","60","558"
"60032","842","453"
"60033","761","406"
"60034","780","457"
"60035","341","65"
"60036","712","313"
"60037","910","417"
"60038","840","19"
"60039","601","276"
"60040","60","855"
"60041","580","243"
"60042","441","348"
"60043","641","435"
"60044","641","435"
"60045","60","865"
"60046","610","276"
"60047","60","865"
"60048","910","313"
"60049","591","243"
"60050","910","426"
"60051","832","337"
"60052","850","127"
"60053","41","519"
"60054","41","889"
"60055","641","19"
"60056","750","19"
"60057","172","197"
"60058","712","389"
"60059","171","13"
"60060","812","84"
"60061","812","319"
"60062","682","274"
"60063","762","449"
"60064","761","406"
"60065","762","449"
"60066","311","313"
"60067","641","19"
"60068","850","155"
"60069","722","453"
"60070","761","486"
"60071","60","516"
"60072","580","337"
"60073","612","505"
"60074","741","426"
"60075","831","447"
"60076","231","733"
"60077","641","276"
"60078","390","888"
"60079","60","579"
"60080","60","599"
"60081","601","276"
"60082","641","444"
"60083","842","156"
"60084","60","865"
"60085","820","85"
"60086","910","424"
"60087","901","5"
"60088","842","156"
"60089","10","479"
"60090","831","95"
"60091","910","389"
"60092","850","73"
"60093","850","873"
"60094","842","387"
"60095","280","547"
"60096","60","865"
"60097","890","23"
"60098","740","64"
"60099","910","228"
"60100","441","389"
"60101","412","355"
"60102","860","159"
"60103","772","458"
"60104","730","215"
"60105","642","274"
"60106","932","308"
"60107","891","216"
"60108","760","668"
"60109","910","208"
"60110","772","458"
"60111","60","516"
"60112","231","496"
"60113","461","865"
"60114","102","888"
"60115","892","313"
"60116","771","748"
"60117","771","337"
"60118","641","19"
"60119","880","186"
"60120","831","95"
"60121","521","259"
"60122","591","264"
"60123","231","19"
"60124","732","316"
"60125","151","518"
"60126","151","744"
"60127","282","783"
"60128","601","276"
"60129","331","785"
"60130","711","253"
"60131","880","176"
"60132","591","264"
"60133","60","589"
"60134","60","589"
"60135","641","435"
"60136","100","777"
"60137","151","744"
"60138","842","155"
"60139","60","567"
"60140","60","865"
"60141","282","783"
"60142","682","243"
"60143","682","337"
"60144","682","274"
"60145","682","274"
"60146","151","744"
"60147","831","95"
"60148","100","883"
"60149","550","883"
"60150","932","313"
"60151","340","706"
"60152","40","849"
"60153","641","436"
"60154","11","473"
"60155","11","479"
"60156","10","479"
"60157","10","479"
"60158","932","313"
"60159","621","885"
"60160","621","885"
"60161","410","804"
"60162","42","696"
"60163","831","203"
"60164","530","243"
"60165","671","277"
"60166","60","849"
"60167","640","243"
"60168","860","159"
"60169","42","804"
"60170","641","435"
"60171","60","558"
"60172","151","159"
"60173","641","435"
"60174","42","699"
"60175","842","33"
"60176","60","597"
"60177","632","337"
"60178","60","597"
"60179","682","274"
"60180","932","337"
"60181","712","254"
"60182","512","269"
"60183","932","507"
"60184","730","164"
"60185","391","709"
"60186","841","178"
"60187","842","155"
"60188","802","199"
"60189","842","104"
"60190","671","277"
"60191","800","276"
"60192","30","844"
"60193","871","313"
"60194","751","514"
"60195","641","436"
"60196","500","243"
"60197","500","337"
"60198","730","55"
"60199","700","383"
"60200","580","769"
"60201","932","5"
"60202","840","203"
"60203","442","523"
"60204","342","683"
"60205","192","259"
"60206","932","313"
"60207","842","156"
"60208","871","174"
"60209","840","64"
"60210","701","338"
"60211","601","877"
"60212","390","777"
"60213","412","355"
"60214","601","877"
"60215","742","257"
"60216","702","253"
"60217","460","33"
"60218","591","29"
"60219","742","217"
"60220","742","217"
"60221","101","23"
"60222","831","319"
"60223","341","55"
"60224","521","243"
"60225","591","264"
"60226","632","243"
"60227","842","156"
"60228","812","447"
"60229","601","877"
"60230","762","748"
"60231","842","14"
"60232","850","426"
"60233","132","744"
"60234","850","315"
"60235","641","436"
"60236","842","155"
"60237","791","469"
"60238","891","57"
"60239","840","105"
"60240","60","844"
"60241","842","14"
"60242","842","156"
"60243","842","157"
"60244","702","25"
"60245","850","215"
"60246","910","313"
"60247","10","479"
"60248","401","808"
"60249","11","473"
"60250","632","243"
"60251","891","69"
"60252","761","889"
"60253","761","889"
"60254","892","633"
"60255","151","185"
"60256","441","527"
"60257","230","496"
"60258","230","496"
"60259","891","19"
"60260","712","19"
"60261","751","505"
"60262","441","389"
"60263","641","436"
"60264","841","313"
"60265","872","19"
"60266","60","257"
"60267","901","315"
"60268","621","885"
"60269","151","744"
"60270","60","855"
"60271","641","19"
"60272","641","19"
"60273","641","436"
"60274","802","433"
"60275","621","243"
"60276","621","243"
"60277","151","796"
"60278","621","885"
"60279","901","53"
"60280","641","435"
"60281","641","435"
"60282","11","479"
"60283","60","598"
"60284","11","473"
"60285","20","498"
"60286","412","17"
"60287","60","453"
"60288","621","505"
"60289","601","877"
"60290","850","585"
"60291","842","157"
"60292","700","383"
"60293","852","329"
"60294","151","744"
"60295","640","523"
"60296","60","567"
"60297","60","567"
"60298","742","507"
"60299","922","376"
"60300","901","453"
"60301","60","563"
"60302","761","406"
"60303","410","804"
"60304","762","449"
"60305","840","95"
"60306","601","686"
"60307","591","337"
"60308","932","33"
"60309","711","796"
"60310","410","883"
"60311","641","435"
"60312","711","253"
"60313","181","259"
"60314","700","383"
"60315","730","19"
"60316","630","243"
"60317","932","365"
"60318","832","447"
"60319","391","363"
"60320","10","479"
